,Name,Date,Likes,isPinned,Comment
198,windscorpion,13 May 2014 9:21am,2,False,"&quot;All intelligent people with a knowledge of history know that this German drama is totally suspect. The programme attempted to infer that 'normal' Germans were duped by Nazism and that the real Nazis were just a few mad men.&quot; I didn't quite get it that way but i've only got a masters degree in history or whatta i know, i saw them as living in the regime but being oblivious to much of it, as is common with young people in most places. It was obvious by their actions that Nazism had affected them even without them realising it, the nurse's actions for example. I also didn't see the discussion programme in the way you did, the debate was robust but the producer stood firm."
199,Paultom70,13 May 2014 10:52am,0,False,&quot;I've only got a Masters degree in history or whatta I know.&quot; Hmm!
200,shhush,13 May 2014 9:09pm,0,False,&quot;All intelligent people with a knowledge of history&quot; Hmm!
201,Qube2,16 May 2014 10:03am,0,False,I think you were watching a different program or do you live in a parallel universe?
202,SolarTime2012,16 May 2014 11:28am,0,False,Germany has many fine TV productions we could and should buy especially in the areas of drama and music. And unlike the Scandi shows its not all a dark and dingy world of hyper reality and misery.Well shot with light...attractive people in attractive locations...since when is that a crime for TV to show ?
203,User25849,12 May 2014 4:53pm,4,False,"The interesting point to me was right at the very beginning when the father of the two sons bid their farewells as they go off to the Russian front; by the time this is a happening-mid 1941- all the signs of Nazi tyranny were around; Were two brothers unaware of the atrocities that had already been committed - the destruction of all forms of opposition in Germany; the treatment of the Jews from the boycott of Jewish shops after 1933, to the events of Krystallnacht in 1938 ; were they aware of the concentration camps built at Sachhausen and Dachau for ,among others, German dissidents and as intelligent young Germans , did they question why Hitler broke the Munich agreement and invaded Poland did they know about the bombing of Warsaw and Rotterdam, and later Coventry and all the civilian deaths? Were none of these questions asked of their father when they made their farewells ? That is the unrealistic part at the very beginning. It is one thing to suggest that they were corrupted by the what they saw happening to civilians in RussIa , but the corruption had already been happening and the film in my view was flawed form the very beginning That said it would be simplistic to suggest the five young people were all guilty to an equal extent as members the Nazi Party, but neither would they have been as innocent of what what had been happening in Germany before the invasion of the Soviet Union in June 1941 as the film seems to suggest. The two really fascinating questions to me is how a country , the land of Bach, Beethoven and Goethe succumbed to such evil which Hitler and the Nazi party created and could it have happened here if say Winston Churchill had been forced out of office in June 1940 following the fall of France-probably not for which we might thank Henry VIII who whatever his other faults ensured that antisemitism did not take root in this country as it did in Germany"
204,DrJazz,12 May 2014 5:20pm,2,False,There was plenty of anti-semitism and admiration for Hitler in Britain. George Orwell wrote about anti-semitism.
205,farina,12 May 2014 6:30pm,1,False,Henry VIII who whatever his other faults ensured that antisemitism did not take root in this country as it did in Germany. Eh?? What on earth are you referring to? The reign of Henry VIII took place during the 400 year period when the Jews were expelled from England. There were officially no Jews in England at that time.
206,Bangorstu,13 May 2014 6:52pm,0,False,"I think it's possible for them to be ignorant of the atrocities, if not the anti-semitism. Even the elder Winter had spent most of his time in France and it's not like the Nazisd put 'massacre of the week' on the front page of Signal. Plus, obviously, teenagers are usually not that interested in the wider world..."
207,NZUK22NL,12 May 2014 4:59pm,3,False,"It is certainly far, far better (and more honest) than that Crimson Fields rubbish showing on the Beeb."
208,Fionnbarra61,12 May 2014 5:16pm,2,False,Completely agree - WW1 reduced to soap opera - but at least we had Parade's End which was to my mind an excellent take on the social mores of the times.
209,Bangorstu,13 May 2014 6:53pm,0,False,"Aimed at different audiences though - Crimson field was in many respects very good. It was soapy, but quite of few of the historical criticisms I've seen can be explained by it simply being set in the early part of the war."
210,elisasa,12 May 2014 5:17pm,2,False,"I think Germany was the country that suffered most from the post World War I.The reparations decreed by the French were unpayable,and the Germans had to gi through of more than 10 years of deprivation.When they were pulling through the Depression happened,so it was all for nothing. So the ground was fertile for Hitler.And it was n worldwide phenomenon:you had Mussolini in Italy, Stalin in russia, the Civil War in Spain, Salazar in Portugal and the English (especially the upper classes) were having the same thoughts (many still wanted a truce with Germany in 41).USA was saved by Roosevelt and his charisma and policies, otherwise who knows what could happened.You had Hoovervilles and veterans with worthless bonds in one side and America Firsters (translation:closet Nazis) on the other.Everywhere you look is bloody dictators or civil war."
211,yealandRed,12 May 2014 8:51pm,3,False,"Germany didn't suffer the most in the years after the first world war. There was still fighting going on in the East as the Russian civil war continued and Russia and Poland fought a war. Also there was unrest, fighting and movement of peoples in parts of what had been Austria Hungary. In fact Austria-Hungary was the most dismembered party to the war and some of the countries such as Hungary felt just as diminished as Germany. The big difference is that Germany was still a very significant country in European politics and felt that its problems deserved addressing more than any other and what's more eventually had to means to do so hence the war."
212,Bangorstu,13 May 2014 6:54pm,1,False,You've fallen for Keynes' propaganda. The Germans paid out less than they clawed off the French in 1870.
213,justlittleoldme,12 May 2014 6:31pm,3,False,"It was a good show and it made me think. I don't expect perfection or total accuracy, mostly because I understand that there is no such thing as &quot;the truth&quot; when it comes to retelling history. There will be different interpretations based on different experiences, different perspectives, different understandings, etc. But in comparison with other WWII dramas, where the same themes and issues are brought out again and again and again, Generation War was interesting in that it brought up new things and it challenged my own biases and preconceptions. It's an interesting starting point for a topic that isn't discussed enough, and for me, that alone makes it worthwhile."
214,Cuilean,12 May 2014 6:33pm,0,False,"Greta and her story line rang truest to me.She did nothing to help Victor's parents. I disliked her a lot at first but she, very reluctantly, grew on me. Her mundanely terrifying execution upset me the most. Charly had sugar coated altruism but scatch underneath that thin sugar there lurked a cold hearted nazi. e.g the scene when she chillingly dismissed the local women assembled for a job. And the Russian Front seemed a very small place where folks kept bumping into each other all the time! I realize that was required to move the drama forward but still a bit clunky. The UK &amp; USA turned a blind eye to any former nazi they could re-use to build a stable new Germany or nuclear weapon! Overall a gripping tale and so long as accept it was not a documentary like The World AT War Series it did provide an insight into Germans history previously over looked. The all pervasive social claustrophobia of nazi Germany could have been teased out more but on the whole I am glad Wilhelm not Freidheim survived."
215,cambridgefergal,13 May 2014 12:53pm,0,False,"Charly had sugar coated altruism but scatch underneath that thin sugar there lurked a cold hearted nazi.   That was made clear when she joined the hospital - parroting all the cliches she had learned - &quot;we are here to serve the German men&quot; sort of stuff. She soon learned better. I think some of the critics, expecting 20-21 years old Germans in 1941 to be politically aware, and wondering why they aren't anti-regime, is naive. Most young people &quot;don't do politics&quot;, and doubly so if you'd been brainwashed while growing up in the Hitler Youth. The people who bear the real responsibility for Hitler are their elders; those who ought to have known better and did know better, particularly the generals."
216,User102173,12 May 2014 7:13pm,5,False,I am sure you could five find young people in Britain gather them together and they wouldn't be able to tell you in detail what's been going on in the world around them...
217,brambalus,12 May 2014 8:42pm,2,False,"Very much enjoyed the series which, despite its historical flaws, proved to be a good deal more accurate than most American war series and movies and certainly way better than the BBC's lacklustre 'Crimson Field' in terms of direction, dramatic tension and cinematography. The hospital scenes were gripping, bloody and totally realistic as was the depiction of the hell that was the Eastern Front. In many ways it echoed Joseph Vilsmaier's movie 'Stalingrad'. Sadly the series was badly promoted and badly scheduled and as a result probably only attracted a small audience."
218,HermanTheHun,12 May 2014 8:46pm,6,False,"Watching this discussion I can't help the feeling that all of those kind contributors of this discussion - me included - , all of us children of democracy and its sure feeling of that inalienable right of free expression (except of course to your boss - you don't want to get fired), I can't help the feeling that we all don't know how it is to live in a dictatorship ,who clearly shows its ruthlessness in snatching people from the streets, in spreading fear by those rumors about concentration camps (the first prisoners of these camps were German communists and social democrats, not Jews), in forcing you to a military training in which you had hardly any rights whatsoever. I have asked myself the question many how I would have reacted in these times, and I simply don't know. And I have to smile whenever somebody comes up with a clear and noble answer. Maybe the Germans are just fed up with the average English, American, Dutch, French, whatever moral Herrenmensch, who wants to rub his inherited moral superiority in this miserable Jerry to show him his place. Believe me, I know what I am talking about. So they made a movie in which one possible aspect of the life in this time is shown, while knowing that it can't be complete.As for those who want to have a full, accurate and complete picture of this time, why don't you watch these superb British movies with noble and gallant British officers, politicians and people and these nasty, cruel and cold German Nazi officers. Now this is historic truth!"
219,Fionnbarra61,12 May 2014 9:25pm,5,False,"Herman, none of us know how we would behave if we were thrown into the Hieronymus Bosch painting that was totalitarian Germany for it's 12 years. Thankfully you and I don't have to live there. Those poor souls can be judged harshly but we have no idea how peer pressure, coercian, bloody mindedness really motivated them. It's easy to be an armchair Nuremburg Judge."
220,daisydill,13 May 2014 8:12am,3,False,"Herman, my father was a Polish para, who fought (on the Allied Side). And I loved him very much. But, as I have said above, isn't the truth about WW2 that both sides did terrible ungodly things? I don't see that either side has the high moral ground here. There was Stalin on one side, and Hitler on the other. Both killed millions. Hadn't Stalin killed millions of Ukrainians before WW2 even began, so he kind of had a head start. I haven't seen the programme, but am glad that Germans can tell their story. I don't usually watch or read anything about WW2, but I did watch Das Boot many years ago, and thought it very powerful. The claustrophobic nature of that submarine - and those brave and terrified young men... It was heartbreaking really.  All I am objecting to is Poland being made responsible for Axis crimes. We have of course to take our share of responsibility for Allied war crimes.  And, no, those of us who have not been put in the situation Germans were at that time should not be judging. Though I would like to say something about the German Christian congregation, the Earnest Bible Students, or Jehovah's Witnesses, who refused even to &quot;Heil&quot; Hitler, let alone join his Nazi party or his army, and they suffered terribly for it. They stood firm throughout the Hitler years, and even though many were killed, they survived as a congregation."
221,Bangorstu,13 May 2014 6:59pm,0,False,"I don't see that either side has the high moral ground here.   I think the Western allies at least have some claim to moral superiority - no Katyn massacres there. And then they rather nicely paid for Western Germany to be put back on its feet.    We have of course to take our share of responsibility for Allied war crimes.   Like what? The Poles in the Red Army probably had their part in the destruction and rape of much of Germany but to be frank it's difficult to put yourself in their shoes. Poland lost 20% of its population in five years. That's a hell of a lot of vengeance. We all smile at the Pole sin 'Battle of Britain' disobeying orders and tearing into the Germans, but it's worth remembering what they had already been through and why they played by different rules to the British. Remember the Dutch surrendered because the Germans bluntly reminded them that Dutch cities were made of wood and they couldn't stop the Germans firestorming each and every one of them."
222,shhush,13 May 2014 9:15pm,1,False,The Poles in the Red Army probably had their part in the destruction and rape of much of Germany but to be frank it's difficult to put yourself in their shoes.   An estimated 2 million German women were raped at the end of the war. You appear to be attempting to justify this.
223,daisydill,13 May 2014 9:42pm,1,False,"I do understand the terrible position Poland was put in. My father was a Polish para. And his family, what remained of it, were cut off behind the iron curtain after the war. His mother survived but he was never able to see her again. But, yes, I was thinking about the mass rape carried out on the conquered civilian population in the wake of the war. And the fire-bombing of Dresden.  Those are surely war crimes too?"
224,Bangorstu,14 May 2014 12:14pm,1,False,"An estimated 2 million German women were raped at the end of the war. You appear to be attempting to justify this.   It was obviously a war crime and I don't justify it. But given what the soldiers of the Red Army had seen, I can understand it. Certainly it's much more understandable than what the Wehrmacht did to Poland and the Soviet Union - the Red Army at least had the excuse of revenge."
225,Bangorstu,14 May 2014 12:21pm,1,False,"The mass bombing of German cities was certainly justified - the factories were producing weapons and it makes a horrific sense to target the workers as well. And, note, the Germans were the first to use that tactic so the line had been crossed.  Dresden is a controversial case. Certainly an argument can be made for bombing it - it was a communications hub and had over a hundred factories. Our purpose was, after all, to help the red Army and save Soviet lives rather than German ones. Whether the bombing was proportionate is another thing. Technically incidentally not a war crime as aerial bombing wasn't covered by the Hague Conventions of the time."
226,daisydill,14 May 2014 1:56pm,0,False,"OK, Bangorstu, clearly the fire bombing of Dresden was not a war crime in the legal sense - though a horrible thing in itself - but the mass rape surely was. I don't know if any Polish soldiers were involved in it! I very much hope not - but they could have been. I thought it was carried out, as a matter of policy, by the Red Army I just wanted to make the point that I couldn't object to Poland taking its share of the blame for Allied crimes, but it is not responsible for the crimes of the Axis Powers. War is an awful business. Which is why they should never get started in the first place."
227,Bangorstu,14 May 2014 6:31pm,0,False,"Mass rape is definitely a war crime. There does seem to be something in the male psyche which, after being exposed to extreme combat, makes them prone to that kind of behaviour as a kind of catharsis. Witness the British sack of Badajoz in Spain in 1812 for an example. Or indeed the behaviour of the Red Army or for that matter soldiers just about everywhere. That's not to excuse it - firm discipline and control by officers is required, but to explain why it seems to happen. IIRC the Red Army in taking Berlin were told that the women were there for the taking (in anticipation of extreme casualties) which elevates the crime somewhat. As you say, it's different if made policy. Were Poles involved? I expect so - there were plenty fighting alongside the Russians and I doubt they behaved any better."
228,brambalus,14 May 2014 8:45pm,1,False,"Dresden was horrific. I first read about the bombing in Kurt Vonnegut's 'Slaugherhouse 5', but since then am shocked at the devastation that was wreaked on a civilian population. Bomber Harris was a war criminal in the opinion of many and even disowned by Churchill after the war."
229,daisydill,15 May 2014 9:02am,0,False,"Which, Bangorstu, is why we should &quot;lay down&quot; our swords and &quot;study war no more&quot;. Both sides did terrible things.  And any of us, if caught up in it, might have been induced to do terrible things. Especially if we felt entitled to take revenge.  At any rate, had I seen this programme - which I have not and don't intend to - it seems it would have reinforced the wisdom of the advice in the Inspired Scriptures. Which, to end on a positive note, is one thing I can say in its favour."
230,SolarTime2012,15 May 2014 11:54am,0,False,The ONLY reason that the mass bombing of cities was not a legal war crime while obviously being a war crime is because in the 1930's there was a conference of lawyers to make bombing of civilians and cities a war crime. David Lloyd George was dispatched by the British Empire to oppose and derail the motion. He also had the backing of the US Senate.He triumphed. In his moment of triumph he told one reporter half on and off the record.... &quot;We insisted on reserving the right to bomb the niggers !&quot; No wonder Hitler took inspiration from the example of the British Empire.
231,daisydill,15 May 2014 1:40pm,0,False,"Crumbs Solar Time 2012 Are you sure? I never knew that. Where are the good guys?! What a world. The Inspired Scriptures tell us that at the moment, all the kingdoms of the world lie in the power of &quot;the wicked one&quot; - and he was a manslayer when he began. I don't know why anyone should doubt that. And how well &quot;the father of the lie&quot; (his other title) has hidden from us that we are all brothers and sisters, all the children of Adam. And that all wars are civil wars - brother killing brother."
232,SolarTime2012,16 May 2014 11:21am,0,False,Look it was generation and era when only a few years before during his tenure as the British Empire's colonial governor of Iraq...Churchill in his desire to exterminate the Kurds with poison gas said that he did &quot;not understand people who aresqueamish about using poison gas on uncivilised tribes&quot; had the RAF had the technology they lacked Churchill would have used poison gas for racial extermination of the Kurdish people 15 years before the Nazi death camps.
233,daisydill,16 May 2014 2:47pm,0,False,"Yes, SolarTime, so where are the good guys? And why doubt the Biblical warnings about &quot;all the kingdoms of the world&quot;?"
234,RougeTrooper,18 May 2014 11:16pm,0,False,"So where are the good guys?   Nazi-Germany sowed the whirlwind in thinking 'bombing civilians' was OK... sad to say, in WWI, Germany under the Kaiser, began the business of waging war against civilians by sea and air."
235,BlughGrant,12 May 2014 10:21pm,3,False,"I thought it was a moving and very well made portrayal of the German part of that generation lost to madness and war. I don't think it showed the characters as being in any way unaware or naive of what was going on around them - they were all well aware right at the start of what danger there was for Viktor - or of all being conveniently anti-Nazi, indeed some of them were shown to be very much subscribed to believing in the war and victory. And yet while at the same time sure, they had a Jewish friend, and sure they were naive in their attitudes towards the war and what it would involve, to say that those paradoxes are unrealistic is wrong. Those paradoxes are what make them ultimately human characters, in denial of the truths they want to conveniently ignore so they can try and carry on living their normal lives. Any drama that attempts to take on such a subject matter and allow it's characters to be actual human beings that we can't simply see as villains is making a big target of itself, but it's important that these things are tried because the reality isn't so conveniently black and white as &quot;all germans were bad guys&quot;."
236,Lintflas,12 May 2014 10:48pm,4,False,Of course US/UK movies about Nazi Germany are much more accurate. *screams of laughter* The hypocrisy and the lack of knowledge in some comments here is mind-boggling! If only these people would examine and question US/UK propaganda movies with the same attention to detail as they do with this comparatively accurate German movie they would probably end up with a much more realistic view on what actually happened back in that horrible war.
237,RougeTrooper,13 May 2014 2:25am,2,False,"Which UK/US movies do you think were less realistic, @Lintflas? Are you asking we judge this German TV mini-series about five fictional Germans against them, rather on its own claims and/or merits?"
238,Mikey247,13 May 2014 9:20am,2,False,Good people do bad things.
239,RougeTrooper,19 May 2014 12:15am,0,False,"But being RAF or USAAF bomber-aircrew consisted of fighting against Nazi-Germany in support of the USSR... which destroyed the German Army, and fought its way to Berlin."
240,Eesy,13 May 2014 9:47am,3,False,"Unless I've missed it (for which, I humbly apologise), I'm very surprised no one seems to have referenced Stanley Milgram's, 1960's experiment which confirmed, &quot;only following orders&quot; was not a German specific condition. It was, first, conducted at Yale University and has, since, been replicated, in various locations - all over the world - with similar results, each time. Given the social conditions, in post-World War one Germany, it may be an explanation why it culminated in such catastrophic consequences, during the Second World War. I won't even detail the Stanford University, Guards/Prisoners Experiment. That had to be prematurely terminated, as the &quot;Guards&quot; were becoming too &quot;enthusiastic&quot;."
241,aandrew1958,13 May 2014 10:06am,1,False,"I liked it, as it was thought provoking but I don't think it asked me to imagine what it was like to be a Nazi. They were still seen as something separate from the ordinary folk caught up in the madness."
242,martin77,13 May 2014 11:18am,2,False,"&quot; I also thought it was one of the most interesting and moving things I have seen on television in a while: superbly acted, gripping and challenging. &quot; I couldn't agree more. It looked so authentic you couldn't help think that a lot of money was spent on the production. The acting was so good that you forgot that this was actors saying their lines."
243,sanspeur,13 May 2014 12:20pm,0,False,"I thought it was too lightweight.Relating everything to the experiences of a few young people has something to commend it, the drama was easy to follow.But the subject matter is still very raw.As I said on another blog, I think that the systematic, wide ranging , brutal effects of the Nazi system were underplayed.A trainload of Jews in the middle of a landscape, in a random scene, can't be a substitute for the many death camps and forced labour sites, where millions died, transported from all over Europe.There were scenes of brutality in the combat zones.I watched the discussion programme which was aired after the last episode of this drama.I agreed that some of it was far fetched.The existence of a public relationship between a woman and her Jewish lover in 1941 I thought unrealistic."
244,cycokan,13 May 2014 1:21pm,7,False,"The point of this drama, not documentary, series is clearly addressed in it's original title: &quot;Our mothers, our fathers&quot;.  The intention was not a documentary like, 100% accurate picture of the war or the holocaust or any other aspect of WW2 in Germany, the intention was to trigger a discussion with our fathers, mothers, in reality more our grandparents, at the last chance before the last remaining eye witnesses and participants die.The question was also not only, what did the majority, different minorities, or even the artificial constructed average German do during the war, it questioned also, how the survivors mentality was damaged through the gruesome things they did by themselves, where done to them, or had witnessed during the dictatorship and the war. The survivors were our parents and grandparents, who had to live on after the war and mostly tried to be our good and beloved parents, tried to rebuild Germany, tried to re-socialise, tried to come clear with their guilt, often lied about their personal involvement, mostly simply kept quiet and avoided to speak about their personal experiences. All aspects of the war, all German mistakes and cruelties have been subject to hundreds and thousands of books, TV documentations and TV dramas, which still are in the media on daily basis. Our children get educated about them and the Nazi era remains the most wide spread issue of the curricula. There is nothing unknown in Germany and nothing is hidden or forgotten. On this background, it was much more intensive to pick a group of bohemian, liberal and educated, metropolitan youths, than a group of Nazi ideologists. In this discussion the question was asked, whether it was plausible, to have a Jewish friend in such a group in spring 1941. Surely not the standard, but possible. At least not more impossible, as a mixed group of friends mixed from bohemian, educated liberals and enthusiastic Nazis would have been.  One has to remember, that never, even at the highest point of &quot;Gleichschaltung&quot;, when party membership was more or less mandatory for career clerks and officials in any part of government and society, not more than 8 million Germans joined the NSDAP.There remained millions of people who were communists, socialists, liberals, christdemocratic conservatives at heart, who couldn't speak out openly any more and even more millions of political uninterested people. On the other hand, summer 1941 was the absolute peak of the Nazi regime, the people had jobs, Poland and France were invaded in few weeks, the systematic extinction of the Jews had not yet begun and already practised war crimes were not commonly public. Even emphatic objectors of the Nazis started to think, that maybe not all they did was that wrong, in the light of their first successes. The point of the series was not to show, that maybe your father, your mother, was a Nazi party leader or a camp commander in Auschwitz. Most of them are known and were prosecuted, so their children normally know about their parents activities during the war.  The point was, that even ordinary people, yet even cultivated and educated middle class bohemians, our beloved mothers and fathers, actively took part in, but also received, unimaginable gruesome and inhuman crimes during the war.  How was this possible and why did they not want to speak about it? To protect themselves, to just forget, shame, because they thought it's to gruesome to involve their children? Not all actions of the series were representative or common, but all of them did happen somewhere, sometimes.To pick just those aspects the authors did, was fully legitimate to construct a story for a series that intended to trigger German self reflection. Others may, or may be not allowed to generalize all WW2 Germans as monsters, we instead have to come clear with the monster in ourselves."
245,ReinerNiemand,13 May 2014 1:26pm,2,False,"Many miss the powerful feeling of US against THEM the Nazi Propaganda created quite successfully, US being the germans of the time and THEM all others, first the Jews, then the polish, russian, french, british, american, aso.The same common purpose bound together the german people into the Nazi Volksgemeinschaft (Peoples unity) against the known enemies, and swore them to a common goal (Deutschlands Wiederauferstehung/Resurrection of Germany). Not to forget the first years of the war being supremely successful on the military front. The germans really thought, they could win the war. And for the jews; anyone with a brain could see they were unjustly mistreated, but the Propaganda managed to draw a veil about the extend, and the final means. Nevertheless anyone with a brain, and an ear to the rumor mill did know what happened to them. But most did not want to know, and later denied any involvement, Speer beeing a primary example.The Wannsee conference (Endlösung der Judenfrage/Final solution of the jewish question) was held without Hitlers explicit consent and knowledge, to isolate his political persona from any possible fallout, because no leader should be involved in such inhuman policies.The DDR Propaganda later did the same against the western democracies, also very successfully and pervasive. Pervasive to the point of older eastern germans intensive feelings of having lost the common purpose (Schaffung des sozialistischen Menschen/Creation of the socialist human)."
246,Rob1949,13 May 2014 4:08pm,2,False,"I found this programme quite gripping and very well acted. German in origin, I would be surprised if it didn't portray the German people with some sympathy. Let's face it, in all USA war productions they won the war. As far as this production is concerned, I thought it was very well put together and each viewing made me impatient for the next in the series. I can remember finding a book in my parents wardrobe (kids!) called 'Lest we forget&quot; which at the age of ten, traumatised me. I could not believe that people could be so cruel and basically, evil. As much as I have tried to forget and forgive, it never really leaves me which I know is wrong but I can't help it."
247,Rob1949,13 May 2014 4:15pm,1,False,"As much as I feel as I stated on my previous posting I can't and we can't hold current generations responsible for the evils of their fathers of grandfathers (grandmothers too?) I am also aware that under the right conditions we are all capable of inflicting immense cruelty on our fellow man and that is a sad check with reality. '...cast the first stone' and all that. But crumbs, what a moving experience, at the end I almost cried. Can we have some more please, wonderful to get a German perspective. Thank you."
248,brithistory84,15 May 2014 2:12am,1,False,"Judging this film as a drama, which is the ONLY way it should be interpreted, I would say it is powerful.However the danger comes when one views it as an expression of historical discussion. Apart from highly unlikely circumstances/ occurrences in this film it leaves me with a taste that it tends towards sympathy for the leading German characters and population whilst emphasizing atrocities committed by other nationals portrayed in the film i.e Polish resistance fighters, Russian soldiers. I can understand why this film would offend some people and my concern is people not solely taking this production as a fictional work So much progress has been made by many nations in coming to terms with conduct in the Second World War and to look back with such &quot;creative licence&quot; is perhaps a large step back or worse, dangerous."
249,SolarTime2012,15 May 2014 11:44am,0,False,Considering what utter tosh the BBC WWI effort THE ARK is in its good war run by nice posh people fairy tale...the post-mortem remark can get put where the sun don't shine. Yes GEN WAR is flawed but it is also very human and very well done.One should note the characters do come from Berlin. Berlin did not votefor Hitler and had no ghetto.
250,WulfrunianInGermany,15 May 2014 4:37pm,1,False,"I haven't the time to read through all the previous comments, many of which will no doubt already have said what I will write here. So here's my take. The main criticisms (both inside and outside Germany) were 1) the continued friendship in mid-1941 of young Germans with their Jewish childhood friend. I don't think this was the norm, but not improbable either: Goebbels for example complained in his diary that after years of state-run hate propanda, most Germans now had a healthy dislike of the evil, often foreign, often leftwing caricature Jews depicted by that propaganda, but many also made exceptions for their own Jews; the secular, patriotic and non-hooked-nosed German Jews they'd known all their livesm who'd fought in the Great War and who obviously didn't resemble the caricature Jews in any way. This feat of cognitive dissonance annoyed Goebbels a lot, but it's well attested. Most Jews were still living in their old homes at this time, and many of them clearly never believed it would get so bad as it did. Deportations didn't come until much later, and even then very few people knew what was happening. We can't use our hindsight to makelazy judgements here. 2) Anti-Semitism of Poles. This caused a furore in Poland, but unfortunately it was true of a significant proportion of this deeply Catholic people. The German makers of the film perhaps missed an opportunity to present within the resistance group the full spectrum of Polish attitudes towards the Jews, which ranged from sympathy to hatred. 3) The plot device of the characters repeatedly meeting by chance on the vast Russian front is just that: coincidences worthy of a Dickens novel. But this is drama, not a documentary, and otherwise the drama of five characters simply wouldn't work. 4) Some critics say the Germans (including the four main protagonists) are shown too sympathetically. In fact they are all guilty of crimes of commission and omission, of betrayal. The other German characters shown, whether in Berlin or at the front, both male and female, are also shown in a fairly negative light. How can that be sympathetic treatment?  All in all, this was a very nuanced and thought-provoking series, long overdue."
251,BlutoBlutarsky,15 May 2014 11:45pm,0,False,"Busy lifestyle, eh? Watch out for that blood pressure, brother. If you had taken the time to read some of the other comments, you might have noticed that one flaw with this series which was pointed out was that five unlikely (and likeable) friends had been presented as the norm in 1940s Germany ('Our mothers,our fathers'), at the same time as thoroughly unpleasant and viciously anti-Semitic thugs were presented as the Polish norm. Where's the Teutonic sense of Gerechtigkeit? As for Poland being a 'deeply Catholic country' - it wasn't always like that, you know. It only became much more Catholic after 1945 for obvious reasons..."
252,Gammelpreusse,16 May 2014 10:35am,0,False,"Hate to bring it to you, but these kinda people were as part of the norm as rapists, political activists, communists, nazis, chimney sweepers, sadists, humanists, artists etc. etc., each with their own stories, attitudes and &quot;truths&quot;. Nazi stereotypes we had for 70 years straight."
253,BlutoBlutarsky,16 May 2014 10:54am,0,False,"I think you missed my point. I don't disagree with you about Nazi stereotypes, but it's ZDF which is doing the stereotyping now. They took the best Germans and presented them as typical, and took the worst Poles and presented those as typical. Not exactly fair, is it?"
254,Gammelpreusse,16 May 2014 11:37am,1,False,"And before all everybody took was the worst Nazis and presenting them as stereotypes. Was that fair? Besides, I hardly consider these folks as the &quot;best&quot; Germans, given what they did in this miniseries. That is what confuses me so much. They shoot children, drive civilians through minefields, execute village people as partisan revenge, report &quot;jews&quot;, all the stuff you read and hear about. I seriously do not get the point here.  About the Poles, that indeed could have handled better, presenting a more diverse truth."
255,BlutoBlutarsky,16 May 2014 1:11pm,0,False,"I agree with you that the friends do some terrible things (four of them, to be precise). That seems to me to be the point of the series - how war dehumanizes people, and I have no problem whatsoever with that and the film makes that credible. My point is that the friends were originally (in 1941 - after years of Nazi propaganda) still very nice people, pretty much like your average 21st century young German. That's the unbelievable bit. Especially if you consider what Wilhelm must have been doing in Poland in 1939, and yet he is still more or less an innocent in 1941 and great friends with Viktor."
256,Gammelpreusse,17 May 2014 2:17am,0,False,"You comment implies that &quot;every&quot; german in Poland was comitting war crimes and/or saw terrible things happen and became a bitter or serious person over it. And though terrible things &quot;did&quot; happen, that is not what happend, or was witnessed by every german there. Unluckily the show does say nothing if that guy was in Poland (or stationed on the French border, for example) and what he did there, so that is up for pure speculation.  Also, the most disgusting crimes were done by command units that came behind the fighting units. And even though the regular Wehrmacht was involved in warcrimes in Poland from day one, it did not involve every single unit. After Poland the bulk of the Army was pulled to the western front in preperation of the invasion of France. What a lot of people miss is that the bloodiest chapters of the war and the Holocaust began only with the invasion of the Soviet Union in 1941, the Holocaust after the Wannsee Conference in 1942. Before that, killings alrerady happend, but not to the degree and as widespread as in later years, so it's not as far fetched as you make it out to be that the people in 41 there were emotionally still rather intact.  Finally, contrary to popular belief, Germans back then were not a monolithic society all brainwashed in Nazi ideology. Nazi support was wiedespread, but for some very different reasons amongst different people. Pretty much everybody had that one decent jew who was alright, looked alright and behaved alright, unlike the propaganda caricatures presented all the time. Is it unlikely they had such a jewish friend? yes? Impossible or implausible even? nope.  These people were not stereotypical...but then, hardly anybody was. Some were worse, some were better. Look around in your own society today, you will see people with very different backgrounds and very different opinions, supporting parties, ideas, arguments for their very own reasons and interests. Some are more radical, some less, some do not hold an opinion at all towards certain topics. It was no different back then.  The show ran outside the usual stereotypes and you have to see in the context of all the shows and movies done during the last 70 years that did not allow derivation from a very singular and one dimensional description of the Hitler fanatic as the typical german. This Propaganda, that never stopped after the war, itself has become such a common knowledge that it is interesting how much a more varied showing produces such disbelief.  Btw, I am German. I had grandfathers. One was a hard core Nazi &quot;Bonze&quot; in Bavaria, the other was a Luftwaffe Officer from Northrhine Westphalia who served in France, Africa and Italy, commanding a FlaK battery. If you compare their stories and attitudes side by side, it was if both were living on different planets."
257,BlutoBlutarsky,17 May 2014 11:58am,0,False,"Thanks for your comments, GP. I don't mean to dismiss either your views or those of Wulfrunian (above) but as you can see, what particularly gets to me is the total caricature of the Polish resistance. As you might have guessed, I'm from a Polish background and I get fed up with Poles being stereotyped as moronic anti-Semites. That ZDF should have perpetuated this is particularly irksome, because what you say about their portrayal of ordinary Germans is mostly fair. No-one is saying that decent Germans didn't exist, but why make the Poles the nasty guys? It wasn't them who crossed the German border in September 1939."
